- Lubił pan kapitana Queega?	2
- Tak, ale nie bardzo.	5, 8
- Dziwnie się zachowywał.	7
Czy Queeg wyglądał na chorego?	4, 7
Ze względu na bezpieczeństwo okrętu postanowiłem wykonywać rozkazy	8
Tak, sir. Maryk pokazał mi zapiski w dzienniku dotyczące zdrowia Queega.	7
Na pokładzie okrętu flagowego powiedziałem, że nie ma podstaw do wnioskowania o chorobie Queega i że grozi nam oskarżenie o bunt.	1, 3
- Nie, sir. - On kłamie.	1, 8
- To jeszcze pogorszy sprawę.	1, 4
Chcę jednego bohatera, a nie dwóch buntowników.	1
- Jak poszło, Tom?	2, 5
Doktorze, czy zdrowy na umyśle człowiek może popełnić błąd?	6
Zakładając, że kapitanowi zdarzało się popełniać błędy... Czy to przeczy pana diagnozie?	2
- A więc został źle potraktowany?	7
Jestem prawnikiem, a nie psychiatrą. Proszę wybaczyć brak kompetencji.	6
To nie jest oskarżony.	1
Sprzeciw oddalony.	1
- Długotrwały stres.	6
- Tak. Miał skłonność do łajania podwładnych za drobiazgi?	1, 2
- Tak, to rys jego charakteru.	8
- Nie mówiłem o chorobie.	7
- Może pan powtórzyć ten termin?	2
Chcę zaprotestować przeciwko przekręcaniu zeznań przez obrońcę.	1, 3
- To absurdalna hipoteza.	6, 7
Obrona poruszyła ciekawe tematy.	7
- Z dużą dokładnością.	5
- Niech spróbuje tego ze mną.	1
Gdybym musiał to powtórzyć, nie wahałbym się.	8
- Chciałem ocalić okręt.	6
- A może jest odwrotnie?	2, 4
- Nie mam dalszych pytań.	1
- Nie mam pytań.	3
Nie przypisuję im złej woli i żal mi ich obu.	6
Niekompetentny sternik mnie o tym nie powiadomił.	1, 6
Czy nie udzielał pan wtedy nagany marynarzowi, któremu koszula wystawała ze spodni?	1, 3
To trwało tylko 2 sekundy.	7
- Pytanie ma obraźliwe implikacje.	3
Obrona zakłada, że oficer Marynarki USA nie może być tchórzem.	8
Tego nie powiedziałem.	1
Sędziowie pana nie słyszą.	4
To zrozumiałe. Proszę o przerwę.	7
Nie pamięta pan rozmowy z kadetem Hardingiem?	2
Nie powiedział panu, że to stewardzi zjedli truskawki?	2, 7
Nie ma takiej potrzeby.	1
Wszyscy oficerowie byli nielojalni.	1, 3, 6, 7
Steve, ucisz ich trochę.	1
Cześć wszystkim.	5, 8
Oficerowie z Caine świętują! Hucznie!	5
Musiałem to zrobić.	3, 6
Ale brzydzę się tym.	3
Większość z nich była tylko twardsza od Queega.	8
Queeg naraził życie członków załogi.	4
Nie był wart waszej lojalności.	3, 6
Ty mi powiedz, Steve.	2
- Jeśli tak, to my jesteśmy winni.	2, 4, 6
Shakespeare, którego zeznania niemal posłały nas na dno.	3
Nawet nie słyszał o Queegu.	7
- Zostawmy to.	1, 8
Jestem pijany, więc szanse będą równe.	1
Pobralibyśmy się. Mielibyśmy dom i dzieci.	6
Zawsze będę o tym myśleć.	6
Na stacji w Yuryatinie stoi pociąg rządowy. Jest tam wagon dla mnie i moich współpracowników.	8
Nie ma mowy.	1
Strelnikov nie żyje.	7
Czy rozumie pan, co to oznacza dla Lary?	1, 4
Nie rozumie pan.	1, 3
"Nie ukrywał się. Przy przesłuchaniu domagał się, by nazywano go Pavel Antipov i nie reagował na ""Strelnikov."""	3
Proszę nie mówić Larze.	4
Wiem, co pan o mnie myśli i dlaczego.	3
- Ile osób? - Wszyscy.	4, 7
Wyprowadzę nasze sanie.	2, 5
Szybciej!	1, 2, 4, 5
Ty głupcze.	1, 2, 7
- Nigdy nie opuści Rosji.	1
Wiesz, jak poznałem twoją matkę.	2, 5
Kupiłem mu nowy garnitur i załatwiłem pracę w jego starym szpitalu.	7
Więc już jej nie zobaczył?	6
Serce miał jak z papieru. Nikomu o tym nie powiedział.  Nie mówił o wielu rzeczach.	1, 6
Byłem zaskoczony jak wielkim cieszył się uznaniem.	2, 4, 5, 7
Były zakazane.	1
Przyjechała do Moskwy w poszukiwaniu córki. Pomogłem jej jak tylko mogłem.	5
- Ja i ojciec. - Nie ojciec.	1
Puścił moją rękę. I zgubiłam się.	4, 6
- Pomyślisz o tym?	8
Wszystko w porządku, Davidzie.	5, 6, 8
Obiecujesz pomyśleć o tym?	1, 6
Tonya!	5, 7
Umiesz grać na bałałajce?	2
Artystka? Kto cię nauczył?	8
Przemoc przyjmuje liczne maski, lecz jej ulubioną wciąż pozostaje pożądanie.	3
Z przyjemnością cię wycisnę.	1
Może i nosi spodnie, ale jakoś brakuje jej sprzętu!	7
Naturalne włosy górą!	1, 2
Nawet w talk showach są lepsze bójki!	1, 3
Przekonajmy się, czy nie stchórzycie.	2
- Jak mogli cię zostawić?	1, 3
Nie są przystosowane do długich podróży.	5
Możemy pomierzyć czas?	2
- Może robimy niepotrzebny tłok? - Skąd.	4
Kiedy odpalę, zobaczysz kłęby dymu z rury wydechowej. Wtedy wciśnij magiczny guzik.	6
Ma świra na punkcie tego samochodu i szybkości.	4
Więc się bawmy.	2
- Zmyśl coś prawdopodobnego.	1
Wygrywam z czasem.	1
Bezpieczeństwo to podstawa.	5, 8
Wreszcie mówi do rzeczy.	8
Co ty na to, przystojniaku?	2, 5
Tommy, gazu!	1
Omal nie zabił nas obojga.	4, 7
- Powinien. Ma za co dziękować.	1
Po co ten pośpiech? Nie ucieknie.	7
Muszę tam iść.	2
Tak jak tracąc panowanie?	7
A twój chłoptaś pewnie popuścił w spodnie.	1
Jest dla Tommy'ego ważnym trofeum.	5, 7
- Więc ja go wygrałam w rewanżu!	7
Zmierzmy czas Lancelotowi, kiedy przybywa z odsieczą. - Co się tu dzieje?	7
Oddaj go.	1, 2
Właśnie go osiągnąłeś.	1
Możesz czmychnąć swoim autkiem. Chyba, że bijesz się lepiej niż prowadzisz.	1, 7, 8
Zew pustej szosy.	2, 5
Nowe miejsca, ludzie, zainteresowanie.	2, 5
Jakie to teraz szyją kostiumy. Na pewno ułatwiają opalanie.	3
- Mogłyśmy ją zostawić z chłopakiem.	6, 7
Subtelna jesteś.	8
Jak jedwabna rękawiczka odlana z żelaza.	1, 3
Mamy paliwo.	2
Próbował ratować dziewczynkę. Zbzikował.	1
Dostał pokaźne odszkodowanie. Nikt nie wie, ile dokładnie.  Nigdy nie wpłacił go do banku.	3
Czubek, jak mówiłem.	3
Taki majątek i żadnej z niego pociechy, szkoda.	6
- I idealne miejsce.	1
Ruszajmy, ale tylnymi drzwiami.	2, 4
Spokojnie, bo podzielisz los swojego chłopaka!	1, 2
Stary musi być szurnięty.	4
Mieszkać na śmietniku mając tyle forsy? Same pordzewiałe wraki.	6
Szybko zapomniał, ile poświęciłem dla tych pieniędzy.	1, 3
Czego ode mnie oczekujesz?	4
Ostatnio byłeś zbyt brutalny.	1
Twoja płeć jest bezdyskusyjna.	2
Pytanie brzmi, co tu robisz?	1
- Proszę bardzo.	8
Po co się z nią pieścisz? Sprawia tylko kłopoty.	6
Wyjmę knebel.	1, 2
- Co ze mną zrobicie?	4
- Chcę tylko wrócić do domu.	2
- Takie masz życzenie?	1
Obiecuję, że was nie wydam!	4
Powiem, co zechcecie!	4
Co dalej?	2, 8
- To dziwak.	3, 8
Im mała mniej usłyszy, tym lepiej.	4
To żadne luksusy.	3, 6
Jesteście nudystkami, czy po prostu zabrakło wam ubrań?	3
- Nieźle sobie na tym radzisz.	2, 7, 8
- Mam ją sam zapytać?	6
Załamała się i próbowała popełnić samobójstwo.	6, 7
Jedziecie okrężną drogą?	4
Powrót w środku nocy zaszkodziłby wszystkim, a zwłaszcza jej.	1
Nie chcę, byście źle mówiły o mojej gościnności.	1
- Nie ufam mu.	6, 7
Rozejrzyj się, widzisz jakieś kable?	3
Jack i John. Przy nich nawet mafia wymięka.	1
- Nieźle się bawię.	2
A w tym jesteśmy najlepsi.	8
- Uratować!	4
- Zgadza się.	5
Spocznij sobie.	4, 6
10% twojego dorobku zadowoli każdego.	8
Nie wiem, dlaczego trenujesz, lecz na pewno jesteś już gotowy. Posłuchaj: ja	5, 8
Zostaw to drzewo i pobujajmy się razem na jakiejś lianie.	2
Co, do licha?	4
Chciała mnie zabić!	1, 3
Musimy dokończyć, co zaczęliśmy.	1
- Ratuje mi pan życie!	5, 8
- Spokojnie.	8
- To morderczynie!	1
Są bezwzględnymi zabójcami! - Kto taki?	4
- Dziewczyny!	4, 7
- Kierowcy z piekła rodem!	5, 7
Gołymi rękami.	3, 7
- Mała uciekła.	1, 4, 6
Dawno to było?	1, 4
Pomoże nam.	8
To stąd uciekłam!	1
- Niepotrzebnie marnujesz energię. - Niepotrzebnie?	1
- Szuka małej.	8
- Nie jest sam.	2, 4, 7
- Rujnujesz nasz rozkład jazdy.	5
Ogarnij się po drodze, bo tatko spuści ci lanie!	1, 3
Cudowna kąpiel. Spróbuj.	5
Może woda ostudzi ci głowę.	5
- Co to ma do rzeczy?	7
- Z duchem.	4
Jak zwykle się spóźnił.	1
Szczycisz się pokrewieństwem z tym zwierzęciem?	1, 3
- Jest bezużyteczny.	1
- Nazywaj to, jak chcesz!	1, 3
Wszystko, co mamy, jest na tym stole.	4, 8
Skończymy posiłek, kiedy będzie pusty.	8
Spisałeś się na medal.	5, 7, 8
- Gotuje lepiej od własnej matki.	7, 8
Teraz w ogóle nie myśli.	1, 3
Zawsze taki jesteś?	3
- Uwielbiam facetów z dużym apetytem.	8
Wyglądasz mi na dziewczynę, która ma apetyt nie tylko na jedzenie.	4
- Cieszy mnie twoje towarzystwo.	5
Za co wypijemy?	2
Wypijmy za nowe przyjaźnie.	8
- Pewnie nie odchodzisz od garów.	4
- Nic nie zjadłaś.	1
To ciekawy przypadek.	7
Przed odjazdem chciałabym prosić cię o poradę.	2, 8
Nie jestem psychiatrą, a jej przydałaby się profesjonalna pomoc. Dobrze mówi.	4, 6
- Jej może nie, ale kogoś na pewno.	1
- Tak jak jego zabiła!	4
- Słuchacie bredni chorej.	1, 3, 4
On, nie zdając sobie z tego sprawy, zabił tuż po swoich narodzinach.	4, 6
- I co, zaraz lulu? Zostaw tę butelkę.	1
Powinnaś być wielozakresowa.	6, 7
To mój dom. Ojcu się tu podoba.	8
Nienawidzisz go.	6, 7
Bardzo cię pragnę.	5, 8
Czemu pragnienie nazywasz słabością?	7
Ruszaj się, chłopcze!	1
To już drugi raz dzisiaj.	1
- Twój się zepsuł? - Jest wolniejszy.	2, 4, 6, 7
- Kiedy?	1, 2
- Kirk, musimy ją znaleźć pierwsi!	1
Nie chcemy jej przegapić. Musimy być pierwsi.	2
- Niekoniecznie, wzrok płata tu figle.	1, 6
Ojciec chciał jej pomóc.	6
Oboje się przewrócili.	6
- Tam są.	7, 8
To jest myśl.	2
- Jest kompletnie bezużyteczny.	1, 3
Dwoma harcerzykami.	1
Nie chciałem.	4
Spokojnie, bracie.	7
- Ciągle jest nie tak. - Będzie dobrze.	6
Przypomina mi się dzieciństwo.	5, 8
To koniec.	5
Musisz popracować nad sobą.	2
Już za późno.	4
To nie takie proste, synu.	6
Ciężko ci będzie prowadzić bez kluczyków.	1, 2
Przestałeś mnie obchodzić.	3
Ciebie też. Nie wszyscy muszą unosić się honorem.	1
Synu, ruszajmy.	2
Mam dość obcych na mojej ziemi.	1
Wszyscy muszą zniknąć.	2, 5
- Zadowolę się ucieczką.	2
Daj!	1
W dalekiej przyszłości, Billie.	3
Poza tym pustynia źle wpływa na cerę!	6
Więc tam trzymał skarb.	7
- A co z nim?	2, 7
Wróć po nóż!	1, 4
Brat pewnie znalazł kluczyki.	4, 8
Dziwne, mój brat nie umie tak prowadzić.	7
To ona.	4, 5, 7
Jeśli nas złapie, zginiemy.	4
Starego zmiotło z wózka, a twój wielki brat przypomina miazgę.	3
- Nie wierzę ci!	1
Zabiłam ją, jakby była zwierzęciem!	2, 3, 4, 6
Była niczym.	4
Jak doktor Jekyll i mister Hyde.	3
Przestań płakać, uratowałaś mi życie.	5
- Stop!	1, 2, 4
Pierścień!	7
- Przygotowania do wyprawy...	6, 8
Bez pierścienia, nie będzie ofiary, bez ofiary, nie będzie ceremonii.	8
- Nie chcę.	1, 6
Urocze chłopaki, tacy naturalni.	2, 5, 8
Złapała mnie za palec...	6
Zimno.	6
- Masz pierścień?	1
Pan życzy, Shufti?	2
Złoto!	2, 5, 7
- To nie ten.	6
- Jesteś bardzo uprzejmy	1
Wszyscy śmieją się z obaw Ringo.	5
Nie patrzcie na mnie.	1, 4
- Bardzo ładny.	5
Zbyt krzykliwe.	2, 5, 7
Aaa!	1
Przepraszam...	1, 4
Tam na dole facetowi krew uderza do głowy.	4
Arturze?	7
Więcej nie powiem.	6
Jeśli ma być poświęcony, dlaczego nie jest pomalowany na czerwono?	7
A pod koniec szczęśliwego dnia jest zarzynany nożem.	2, 4, 7
Zostały panu trzy godziny życia.	3
Ma pan wielkie szczęście być wybrańcem!	1, 2
- A to co?	5, 7
Złaź!	1, 2
Niech pan spróbuje.	2
Mamy wiele podobnych spraw.	3
- ...zatem musi to być metal.	4
- Chyba nie idzie za dobrze?	1
Dopiero zacząłem, sir.	2
W grę wchodzi nieco pośpiechu. Jestem w śmiertelnym niebezpieczeństwie.  3:10.	4
- Zawiodłeś nas, jubilerze.	1, 3, 6
- Ale jaki nam jeszcze zostaje?	4, 6, 8
To nie zadziała.	6
Zadziałałoby, gdyby rząd wydał trochę grosza.	6
To idiota.	1
Dobre, brytyjskie wtyczki.	2, 5, 8
- Nie cierpię, jak mi cierpną ręce.	6
Nie cierpi, jak mu cierpną ręce.	6
Stop!	1
Za mało mi płaci!	1, 7
Oburzające!	1
Jesteś zwykłym szalonym naukowcem!	1, 3
Z takim pierścieniem mógłbym, śmiem stwierdzić, opanować świat.	2, 5
Zabieraj od niego łapy, albo zawołam krawężnikowych!	1
- Muszę go mieć.	1, 2
Politechnika z Massachusetts biegała za mną, żebym rządził dla nich światem.	1, 3
Ufają mi.	8
Skąd mamy wiedzieć, że można jej ufać? Już chciała odgryźć ci palce, Ringo.	4
To było nieporozumienie.	8
- Laser gotowy.	2, 8
- Cel pal !	1, 2, 7
Dajcie mi 5 minut.	2
Mam już kilka takich...	1
Od tego momentu, pierścień niesie śmierć nowemu wybrańcowi.	1
Niestety. Gdyby był odważny, to nie byłoby konieczne.	3, 6
Gdzie byłaś?	2
Takie same ziółko jak twoja siostra, wracacie o pogańskich godzinach, w pogańskich kolorach.	1, 3
Wiesz co, w takiej chwili ?	7
- To straszliwa pomyłka.	6
Nie rozglądaj się.	4
Wezmą nas za niewinnych przechodniów.	4
- Teraz!	1, 2
- Przepraszam, walnąłem go.	3, 6
Spadaj!	1
- To ja, głupku.	1, 3, 5
To przestań!	1
W stopy, durniu!	1
Odwrót! Odwrót!	4
- Paul?	7
- Patrz, coś narobił.	3
- Hej, czy to Paul?	7
Co ty tu robisz?	2, 4, 7
Chłam. Gdybym miał Lugera...	1
Rozwiązanie jest w waszych rękach.	8
Aaa, pierścień!	7
Tam są!	5
Krew uderza mi do głowy.	1, 4
Mam go...	2
Uważać.	4
Tym skutkują telewizyjne kursy naukowe.	3, 6, 7
- Szybciej!	2
Nieźle.	5
Uciekaj, Ringo!	4
Stać.	1
Mam bardzo rzadką grupę krwi...	2
Proszę... Nie...	4
Jestem bardzo zajęty... proszę!	3
- Drżę o własne życie.	4
- To do ciebie, tego sławnego Ringo.	2, 5, 8
Nie wszyscy przecież jesteśmy masochistami.	3, 6
Potrzebujemy ochrony.	8
- Ja potrzebuję ochrony.	4
Okropne!	3, 4, 7
Przyjąłem, Ahme.	8
Sam dokończę zadanie. Bez odbioru.	1, 8
- Atakują!	7
Potrafisz!	5, 8
Do środka!	2
- Ognia!	4
- W lewo!	1
Musi być gdzieś w Anglii takie miejsce, gdzie można spokojnie pomyśleć.	1, 3
Znowu mało stawiasz, George.	2, 5, 7
- A może to ty.	2, 5, 7
- Nie chcesz się czegoś pozbyć?	2
- Jak starego buta.	3
Widzisz, nie bolało.	5
- Potrzymasz tę pałeczkę?	2
- W Manchesterze mają dobrego perkusistę.	5, 8
Więc policja w pocie czoła zapewnia sławną ochronę, którą słusznie się sławimy, palcowi, ha?	6, 7
Co to?	4, 7
Nie ujdziemy stąd z życiem.	6
- Słucham?	7
- Szybko!	1, 2, 7
To powinno zadziałać. Z Harvardu.	8
Za nimi!	1, 2
Czemu go nie odrąbiesz?	2
Skąd wiesz, że nie będę za nim tęsknił?	2
Ostatnio wciąż do mnie mrugają.	7
Oj, przepraszam, Ringo.	7
Ktoś przepiłował wszystkie szczeble dokładnie na środku.	5
A, właśnie...	6, 7
- Dobry Boże, więc jest sławny?	8
! - Bez obaw, jest nieszkodliwy.	8
No, przecież! Czemu od razu na to nie wpadłeś?	1, 6, 7
No, dalej!	2
- A gdzie jedziemy?	2
- Nie twoja sprawa.	1, 6
- Bardzo dziękuję.	8
Trzeba było o tym pomyśleć zanim wyszliśmy z domu.	1
W pi-bip.	8
- To to?	6, 7
Clang kazał przetransportować tutaj całą świątynię.	1
Mimo wszystko, miło z jego strony.	5, 7
- No nie wiem, wypatroszą nas.	4
A, stopy!	5
Co my musimy wyprawiać w tych pogańskich krajach. Musi być jakiś łatwiejszy sposób, żeby zastawić pułapkę!	1, 3
Tłusta Stopa, mieć rozdwojony język, przybyć ze Wschodu.	3
Dostałeś tę rolę, Paul.	5, 7
- Na mapie stoi, że tu.	1
- To nie świątynia, co nie?	2, 4, 6, 7, 8
Trochę nierozgarnięty ten inspektor.	7
- Typowe!	1
On jest mój!	5
Jeden jest na bagażniku, ale nie ten.	6
Nie czas na żarty!	1, 2
Ha, to mu pokaże!	1
- W porządku, nie ma go.	1
- Nie mogę odpalić auta.	6, 7
Poczekaj chwilkę... No, dalej!	2
Jedź!	2
- Nadkomisarzu.	2, 5
Ringo!	1
Gadaj!	1, 2
- Hę? - Jestem wspaniałym chirurgiem.	5
Niestety... Skalpel.	1, 2
Nie chciałbyś, żebym operował tępym skalpelem?	5
- Automatyczny Webley...	7
To ekstrakt godny Nobla.	5
Rząd będzie mi jadł z ręki.	2
- Poczekaj, aż moi kumple cię dorwą.	4
Nie znają litości.	4
Jestem uratowany!	5
Szybko!	2, 4
Po prostu wykazałem się odwagą. - Ile ci zostało palców?	2
- Zaczynam to lubić.	2, 5
Aha! Ten, który ma pierścień...	4, 5
Położę temu kres.	1, 2
- Kocham cię.	5, 8
"- Powiedziałam: ""Kocham cię""."	1
- Tak, proszę pani?	2, 8
Wskakuj.	2, 8
Nie śpię, Leary.	5
O!	7
- Jajka na bekonie dla mnie.	2
O 8.30 mamy ostre strzelanie.	3
Jeszcze jedna wpadka i koniec z karierą.	1, 2, 3
Przestaję istnieć jak ten krążownik.	6
Ja tu dowodzę okrętem.	5, 8
Poproszę o przeniesienie.	2
- Teraz może się nie udać.	6
Przykro mi, Rock.	6
- Coś ciekawego?	2
- Trzy z rzędu.	5
Depesza z Hawajów rozszyfrowana.	5
- Znowu gry wojenne?	1
Doskonałe, dziękuję.	5
Zerwali ich o świcie na ćwiczenia dywizjonu.	2
Dlaczego nie Diamond Head?	7
To nie ćwiczenia.	1
Japońcy!	4
Zająć stanowiska ogniowe!	2
- Tak jest.	5, 7, 8
- Pieprzę kapitana.	1
- 20 węzłów tutaj?	7
Chcemy na pokład!	5
Stójcie!	1, 4
Jeżeli ktoś coś widział, to już nic nie zobaczy!	1, 2, 8
Informować mnie na bieżąco.	2
A pancerniki!	2
- 12 ślepych okrętów.	7
- Nie ma wyjścia.	6
Dalibyśmy czas lotniskowcom.	2
- Dziękuję, admirale Broderick.	5
"Usłyszałem: ""oficer młodszy""?"	1, 2, 4, 8
Możecie dać nam ręczne pompy?	2
Możemy.	8
Nie sądzę, że dochodzenie to wykaże.	6, 7
Odważni, młodzi kapitanowie zostaną admirałami.	1
To musi być pomyłka, on był inteligentny...	6, 7
- Dwa pierścionki...	7
Był jedynakiem, tak bardzo go kocham.	5, 6, 8
Nie ma pan chłopca!	1
- Od dawna tu?	2
- Jest tylko piwo.	6
Stan wojenny.	4
Spakuj moje ubrania i prześlij do kwatery kawalerskiej.	2, 8
Może pomóc?	2
To jest pana.	8
Kiepska.	3
Mała infekcja. Prześwietlenie zaraz będzie.	2, 8
Aż miło się obudzić.	5
Jej sekret, to gaża pół miliona dolarów rocznie i pobieranie alimentów ode mnie, biedaka.	1, 3, 6
Pocieszam się, że zagrała w samych klapach odkąd przestałem dla niej pisać.	1, 3
Patrzcie no!	5
- Świętujemy?	2, 5
Jest przyjęcie w Moanalua.	2
To nie dla mnie.	1, 6
Kiedy służby informacyjne robią, co do nich należy?	1
Nie, dziękuję.	1
Kto jest gospodarzem?	2
Trzeba się zrelaksować, stary.	5
- Miło mi?	5
- Miłe przyjęcie, kpt. Torrey?	1
Tak się pan różni od syna.	7
Chyba się w nim zakocha.	2, 5
- Mam nadzieję.	4
Małe pocieszenie.	6
Starałam się nie wyglądać jak pielęgniarka.	2, 7
Nie mówiłem prawdy, pani Haynes.	3, 6
A ja muszę tylko iść. Weźmiemy taksówkę?	2, 8
Dziękuję, pani Haynes.	8
Może mnie pan nazywać Maggie.	8
Jestem chorąży Torrey.	4, 7
- Bardzo dobrze.	8
- Nie pochwala pan?	6, 7
- Co pan robi?	2
Ja będę bliżej frontu, może nawet w walce.	2
I dla Brodericka.	8
I trochę dla Neala Owynna?	2
- To ważne?	2
Nie mogę ci nic powiedzieć.	4, 8
- Wiem od niego.	2, 5
Nie warto.	7
Ruch należy do kobiet zanim będzie za późno.	2
Lubię go.	2, 5
A jak się spotkacie?	4
- Witam chorążego.	2
Proszę wziąć go ze sobą.	5
- To bardzo miło.	5, 7
- Jesteś spięty.	3, 4
- Proszę!	4
- Powiedziałaś wojska?	2
- Nie był prawdziwym mężczyzną.	3
- Otwieracz jest zepsuty.	6
Może miał być jak tatuś, ale nie był.	7
Masz niezły nóż.	4
Co obierasz?	2
- Na ślubie.	5
- Tylko tyle powiesz?	1, 3
- Brandy dla mnie.	5
- Byłem tylko chorążym.	6
Potykałem się o własne nogi.	6
Wróciłem z wojny, miałem syna.	5, 7
A Cunliffe'owie mieli dla mnie wielkie plany.	2
Była duża scena.	2
I tak było.	4, 8
Szalenie ją kochałeś.	5, 6, 8
Wyglądasz uroczo w tym świetle.	5
- Nie sądzę.	1
- Co się dzieje?	2, 4
- Myślisz, że jestem idiotą?	1, 7
Nie pasuję za biurko nie jestem do tego, jakbym był w suchym doku.	3, 6
- Dzięki, chłopaki.	5, 8
Sztab chce, by był cały i na czas.	2, 8
Z każdej może zaatakować... - Levu-Vana.	4
- Maggie!	5
- Witaj, żeglarzu!	5, 7, 8
Przez telefon trudno się rozmawia, więc atakuję znienacka.	2
- Ładnie tu.	5
Dowiesz się i tak.	1
Tak będzie lepiej?	3
Tak, Rock.	5
Ahoj!	2, 5
Harem admirała?	3
- Pozdrawia kpt. Rockwell Torrey.	5
Będę zwracał się Maggie, bo tak mówi Rock.	1, 3, 8
Piękne.	5, 8
Muszę pilnować, żeby ta wyspa nie zatonęła.	1, 4
Nie lubisz swojego zadania?	7
Jak na stacji benzynowej, patrzę na przejeżdżające auta.	3, 6
Do widzenia komandorze.	4, 6
Telegram dostanie pani za parę dni.	2
Przeczytałem raport i...	6
Czy spisali Maca na straty?	6
"Bałagan od samego początku""."	4
Był zniechęcony i wściekły.	6
Czy to prawda?	1
- Zostało mało czasu.	1
Zawieź mnie do domu.	2, 6
Panowie, pomówmy o celu naszego spotkania.	2
Mogłem sobie oszczędzić czasu i alkoholu robiąc to u siebie, ale należy się ceremonia.	2, 5
- Gratuluję, admirale Torrey.	5, 8
Zdrowie admirała Rockwella Torreya.	2
- Sukcesów.	2, 5
- Dobranoc.	8
Gratulacje, Rock...	1, 8
Powell mówi, że odgadł pan strategię miesiące temu.	2
A admirał Broderick?	2
Mogę za to powierzyć panu taktyczne dowództwo.	8
Nie możesz go zabić.	6
Przyszyj je.	1
Tak, wrócę. Nic się nie martw.	2, 8
Potrzebny panu...	2, 5
- Odpowiedzialny za pirsy i składy?	7
Nie spodziewałem się wizyty u admirała.	7
Czy admirał chciał rozmawiać o mojej brodzie?	2
Mówiłeś, że potrzebny mi przedstawiciel na Gavabutu.	7
Nie byłem szkolony do walki. Nie sądzę...	4
Witam w krainie mlekiem i miodem płynącej.	2
Pułkowniku, oddział gotowy do desantu?	2
Baczność!	1, 2
Tuthill, wydział operacji.	4, 8
Do pracy.	2, 8
- Jestem z tego rad.	5
- Poruczniku, jak tam?	2, 5
Chce panu ze wszech miar pomóc.	8
Egan, przynieś tę mapę.	2
Małe opóźnienie.	1
- Znam.	5
Czy batalion przejdzie nocą?	2
- Potrzebny im przewodnik.	2, 7, 8
- To pana zadanie.	2, 8
Tak jest.	8
Jeszcze jedno... Admirał Broderick przydzielił tylko 10 samolotów...	4
- A jak R4D wysiądzie?	6
- Dzięki, że mnie wyciągnąłeś.	5, 8
A teraz...	3
- Siostro!	4, 7
- Co pan zamierza?	4
Będzie wiedzieć, kapitanie.	2
Poruczniku, skąd Broderick zna szczegóły?	1
Nie zgadzam się z oceną kmdr. Owynna.	6
A ja, że jesteś synem Rocka Torreya.	3, 6, 7
- Jest z nimi.	1
- Baczność!	2
Tylko że nie mamy opóźnienia. Jesteśmy przed czasem.	5
- Wyspa jest nasza?	7
- Dlaczego się wycofali?	7
- Myślę, że tyle wystarczy.	5
Miłej zabawy.	8
- Nie jedziesz z Broderickiem?	2, 7
- Nie możesz...	1
- Co ty mówisz?	1, 3
Kokos cię uderzył.	7
Mam cię przenieść na kutry?	2
Powiedz to słowo.	8
Może pan nam pomóc.	2
- Gratulować.	5
Wyszło, że jest pan najlepszym kompanem na bezludnej wyspie.	3
- Na serio, bez żartów.	2, 5, 7, 8
- Nie trzeba.	1
Przez 10 dni czekałam na ten okręt!	1
To wspaniale.	5, 7
- Nie od razu! To nie byłoby fair.	4
Widujesz się z Eddingtonem, a jesteś razem z Jerem?	7
- Powiem, że jestem zaręczona.	2
Czemu go nie lubisz?	1, 3, 6
Ukrywa coś w sobie.	7
- Annie, gotowa?	2
Nie boisz się?	2, 7, 8
- Nie mogą tego zagłuszać?	2
Poprosił ją o rękę.	5, 8
- Połóż i odwróć się.	1
Widzisz? Mogę być stara i brzydka.	1
- Jesteś śliczna.	5
Jestem zaręczona.	2, 5
Daj mi ubranie, proszę.	1
Puść mnie!	1
Admirał się zbliża.	3
Stary Swayback.	8
- Jest imponujący.	7, 8
Sentymentalny gest, sztab przysyła twój stary krążownik.	2, 5, 8
- Pancernik byłby lepszy.	2, 8
Przedstawi plan całej operacji.	2
Trudno było wrócić na okręt podwodny.	1, 7
- Mamy tylko trzy tygodnie.	4
- To jeszcze nie wszystko.	4
A z lotniskowców Halseya?	2
Niedobrze.	3
- Spróbujemy.	2
Wyślij wiadomość do Pearl.	8
Pokaż łzy, krew, Egan.	1, 2
- Kochanie, to ty?	2
- Cześć, złotko.	5, 8
- Miałeś ubaw.	2, 3, 5, 8
Nie tłumaczą dlaczego.	4
Coś się stanie na Gavabutu.	2, 4
Do diabła!	1, 3, 4, 7
Lepiej?	2
- Tym razem możesz nie wrócić.	6
Mac...	7
Do jutra.	2, 8
Pospiesz się!	1, 4, 7
Co?	1, 3, 7
- Wkrótce.	2
- Natychmiast.	2
- Baczność.	2
- Dzień dobry.	5
Chcę, żebyś trzymał się mocno.	1
Powinno być coś...	7
- Do widzenia, Jere.	6
Będzie pięć dni słońca.	2
- Coś nie tak?	2
- Odszukać.	3
Dałeś mu samolot bez pozwolenia?	1
- Kilka godzin próbujemy.	1
Już idę.	2
Rover, tu John Paul.	2
Potwierdź, odbiór.	1
Słaby sygnał.	4
Brak sygnału.	4, 6
Trudno go utrzymać. Oddala się.	6
Słyszymy wyraźnie.	8
Mam coś.	2, 5
Przyjrzę się.	4, 6
Powtarzam, 12 niszczycieli.	4
Dzięki, Rock.	5
