	db_id	phrase	language id	opus_id	movie	filename	=
7469	59978	Promise me that you are not a spy, and then I will make you a promise in return.	1	331	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7470	62939	Are they all hollow shells? !	1	1089	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7471	61312	I mean, if our system wasn't any good, why did they take us over in the first place, right?	1	70	en/1990/100602/7034324.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7472	35025	Oh, yes!	1	1288	en/1990/100216/4306033.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7473	54588	These darn things are heavy!	1	728	en/1990/100477/6035222.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7474	62235	A good thing my reactions are so fast	1	205	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7475	32540	Are you kidding me?	1	281	da/2017/6411842/6998001.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7476	56696	Rocky Balboa has done the impossible.	1	43	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7477	61683	I'm shocked.	1	643	en/1990/100602/7034324.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7478	38712	Compliments of the gent in the corner by the door.	1	377	en/1990/100260/5855803.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7479	31710	I don't mind it if you call me Claire, you know.	1	63	da/2017/6411838/6997997.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7480	47448	You weren't on the team the last time we beat you.	1	947	en/1990/100419/3464474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7481	53948	What a comeback, Jesse ventura!	1	1765	en/1990/100475/6654473.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7482	34506	Impossible!	1	699	en/1990/100216/4306033.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7483	24139	Holy Jeremiah Johnson.	1	302	da/2015/4426784/6064376.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7484	20935	Jesus christ, man.	1	844	da/2012/1827578/5432150.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7485	61814	No luck?	1	821	en/1990/100602/7034324.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7486	47140	I'm sorry, I'm conducting an examination.	1	598	en/1990/100419/3464474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7487	26723	I can not!	1	500	da/2015/4428728/6751189.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7488	45575	Yes. Yes, I'd like to hire you as an employee.	1	713	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7489	53926	I demand you stop this charade! You... Demand?	1	1695	en/1990/100475/6654473.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7490	19988	% truthful, Ace? - Yeah.	1	497	da/2012/1826289/4509975.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7491	57202	What'll take to get you to realise I'm givin' you a chance to pull yourselves together?	1	559	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7492	59902	A heroic thought, Barley.	1	252	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7493	59856	Take all the time in the world, Barley.	1	201	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7494	61432	Spare some change? No.	1	259	en/1990/100602/7034324.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7495	60795	He's wrong for us.	1	1234	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7496	42178	I thought I'd lost the ability. With you, I....	1	977	en/1990/100395/133488.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7497	32964	WTF. What am I supposed to do about the tour guide?	1	730	da/2017/6411842/6998001.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7498	59467	No! No!	1	876	en/1990/100514/3930419.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7499	10969	You know something? Off the screen, I don't think I've ever seen you laugh before.	1	1258	da/1954/46754/4074775.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7500	20733	He's so cute.	1	626	da/2012/1827578/5432150.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7501	36918	We lost them! I think we lost them! -Thank God!	1	1366	en/1990/100232/4438698.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7502	43398	What the hell is that?	1	755	en/1990/100403/3558669.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7503	23260	Oh, my God, no, I can't be bleeding again.	1	589	da/2015/4425216/6169604.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7504	8850	I'm getting numb all over.	1	307	da/1954/46672/3631734.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7505	9110	I wouldn't have believed it.	1	572	da/1954/46672/3631734.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7506	51974	Funny you should say that.	1	1128	en/1990/100449/7037913.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7507	14967	He's a bit soft that Inspector, isn't he?	1	943	da/1965/59260/6777980.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7508	18309	That was my girl. Wait.	1	511	da/2012/1821427/5446149.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7509	56850	Excellent!	1	199	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7510	55621	Where is she?	1	890	en/1990/100485/5439804.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7511	23016	Okay, that didn't help at all.	1	328	da/2015/4425216/6169604.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7512	47509	There is something strange about that boy!	1	1020	en/1990/100419/3464474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7513	21142	Hmm. - We're not underwater. Yeah.	1	1060	da/2012/1827578/5432150.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7514	51572	Oh, Jesus.	1	678	en/1990/100449/7037913.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7515	24997	You were right.	1	383	da/2015/4427980/6363824.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7516	58454	The heavyweight champion is down!	1	1832	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7517	50000	Chappie, it's me. - Yeah.	1	1052	en/1990/100442/5165018.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7518	44584	How are we to answer this, Rusty Sabich and I?	1	1175	en/1990/100404/6976104.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7519	26380	Wait a minute, how much is this?	1	129	da/2015/4428728/6751189.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7520	48455	What have I done?	1	704	en/1990/100440/5203875.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7521	62883	Really!	1	1025	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7522	11071	Oh, I think not.	1	1373	da/1954/46754/4074775.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7523	50638	That's a lot of love, to give up the money he's making.	1	1787	en/1990/100442/5165018.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7524	55791	We miss one payment, and you can foreclose?	1	185	en/1990/100502/4704610.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7525	35001	Her medicine!	1	1263	en/1990/100216/4306033.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7526	54793	You can't leave me here alone.	1	991	en/1990/100477/6035222.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7527	18161	Can't you see I'm playing pool, bruv?	1	361	da/2012/1821427/5446149.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7528	58301	I don't want this!	1	1675	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7529	59791	"What the hell does"" it purport to describe?"""	1	132	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7530	43159	Hey, come on.	1	507	en/1990/100403/3558669.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7531	18994	 Hey dad!	1	244	da/2012/1822302/5998267.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7532	55184	What's the matter with you? What happened?	1	430	en/1990/100485/5439804.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7533	37434	This morning this place was filled with books, wall to wall!	1	523	en/1990/100240/5865478.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7534	14678	We're being attacked!	1	635	da/1965/59260/6777980.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7535	22596	No, please, no!	1	292	da/2012/1831806/4750587.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7536	57850	Hey, man, what'd you do this for?	1	1218	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7537	19173	Really?	1	432	da/2012/1822302/5998267.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7538	56411	You've gone too far!	1	896	en/1990/100502/4704610.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7539	37307	It hurts!	1	387	en/1990/100240/5865478.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7540	33816	Duck!	1	1576	en/1990/100212/6364506.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7541	34175	It provides us that delicious house over there.	1	313	en/1990/100216/4306033.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7542	17057	She's getting outta range!	1	2007	da/1965/59309/234851.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7543	21433	Ass cam. - What?	1	121	da/2012/1829012/5046371.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7544	50551	You protect a fruit stand, man, a shoeshine parlor, you know?	1	1687	en/1990/100442/5165018.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7545	43041	Hey, we got a survivor!	1	383	en/1990/100403/3558669.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7546	56959	Adrian, what's happenin' here?	1	309	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7547	43590	Shit!	1	959	en/1990/100403/3558669.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7548	12415	Back the starboard engine!	1	987	da/1954/46816/4447181.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7549	13722	What he could be is your son. Yeah, he's my seedling'...	1	662	da/1965/59170/3085625.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7550	10425	Kirk didn't even look at me.	1	648	da/1954/46754/4074775.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7551	57972	Boy, you got hands of gold.	1	1342	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7552	53963	Satan!	1	1798	en/1990/100475/6654473.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7553	26670	Do not do this to me, Yanis.	1	442	da/2015/4428728/6751189.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7554	28098	What in the hell are you doing here at this hour of the morning?	1	34	da/2017/6394858/6938437.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7555	52167	Jesus, this is a fairly young guy.	1	1354	en/1990/100449/7037913.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7556	10994	A dead animal!	1	1287	da/1954/46754/4074775.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7557	36087	We wound up on a train. - A train?	1	1434	en/1990/100224/4171489.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7558	31371	Oh, you got me. - That better?	1	459	da/2017/6411836/6997991.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7559	43314	And you were right there!	1	668	en/1990/100403/3558669.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7560	36859	What the fuck are they doing in there?	1	1250	en/1990/100232/4438698.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7561	14900	Very nice of him, though.	1	872	da/1965/59260/6777980.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7562	17296	Yes. Yes. Plays cards like an English officer and a gentleman.	1	170	da/1965/59358/185228.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7563	45811	Intriguing young lady, Miss Vivian.	1	1045	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7564	43252	Lieutenant, what the hell is that thing?	1	606	en/1990/100403/3558669.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7565	27599	Louis, don't you have your own secretary?	1	130	da/2015/4434386/6733261.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7566	60349	Who is he?	1	745	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7567	41299	But I'm her spiritual adviser.	1	1263	en/1990/100280/6059762.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7568	61627	An... an accident? Easy, Joe, easy. Watch the rug.	1	562	en/1990/100602/7034324.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7569	47629	Don't we need supplies?	1	1153	en/1990/100419/3464474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7570	35950	Well, we won't tell anybody about that, okay?	1	1206	en/1990/100224/4171489.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7571	38292	Why didn't you tell me?	1	625	en/1990/100258/4986942.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7572	62088	Wasn't he that shop's bill collector?	1	38	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7573	29749	But there is a great deal of evidence that they are concerned with our hostility.	1	36	da/2017/6400614/6981474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7574	44695	Judge, it's our theory that Mr. Sabich is being framed in this case.	1	1344	en/1990/100404/6976104.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7575	49601	You know Mr. Franconi and Mr. Valli from before?	1	564	en/1990/100442/5165018.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7576	10624	Double six. Ouch.	1	868	da/1954/46754/4074775.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7577	60999	You wouldn't close him down if you were Sov, would you?	1	1465	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7578	38013	What a place to be stuck.	1	345	en/1990/100258/4986942.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7579	15369	What's wrong?	1	279	da/1965/59309/234851.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7580	35384	Aren't you pleasant. - Yes, when I wanna be.	1	359	en/1990/100224/4171489.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7581	14831	I'm always getting winked at these days.	1	796	da/1965/59260/6777980.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7582	42389	You dreamt I lost some weight?	1	1252	en/1990/100395/133488.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7583	36442	Hawkins, what's your status? -Hawkins, talk to me!	1	571	en/1990/100232/4438698.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7584	20234	Mark: There's a big wind coming!	1	100	da/2012/1827578/5432150.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7585	25339	They just all happened to be in the same place...	1	360	da/2015/4428184/6416678.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7586	45972	Excuse me, sir. Exactly how obscene an amount of money were you talking about?	1	1271	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7587	8408	There he comes!	1	645	da/1953/47677/6399261.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7588	12483	Ensign Harding called and told me that you were in trouble.	1	1058	da/1954/46816/4447181.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7589	46569	It must be difficult to let go of something so beautiful.	1	2137	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7590	12014	You couldn't leave your girl?	1	563	da/1954/46816/4447181.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7591	46670	After that, things kind of went downhill.	1	93	en/1990/100419/3464474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7592	33340	It's Louie! Louie Vinchenzi from San Francisco.	1	925	en/1990/100212/6364506.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7593	22260	No! Are you crazy?	1	1024	da/2012/1829012/5046371.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7594	52239	Oh, you must be from around here.	1	1440	en/1990/100449/7037913.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7595	42359	That's not competitive. That's ambition and talent.	1	1208	en/1990/100395/133488.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7596	27661	Yeah, and I wish I could keep it!	1	198	da/2015/4434386/6733261.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7597	62033	Magic?	1	1142	en/1990/100602/7034324.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7598	59802	Why did you run away?	1	143	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7599	56564	It was them! They sent it!	1	1068	en/1990/100502/4704610.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7600	665	Brings out the best in you, Melba.	1	634	en/1965/59037/5735869.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7601	51302	Feeling better, I see.	1	381	en/1990/100449/7037913.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7602	22652	Oh yeah. I had been knocked out in the pub after a shotgun to the head.	1	353	da/2012/1831806/4750587.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7603	32922	Don't you look good.	1	688	da/2017/6411842/6998001.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7604	41405	Why are you dressed like that?	1	1397	en/1990/100280/6059762.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7605	18914	Is this Truth or Dare? Say what?	1	161	da/2012/1822302/5998267.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7606	18768	Lacy, watch out!	1	2	da/2012/1822302/5998267.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7607	53021	Pa's no killer!	1	828	en/1990/100469/6936851.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7608	22163	She could not have been with Christine.	1	914	da/2012/1829012/5046371.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7609	29485	There could have been better answers to some of the questions.	1	999	da/2017/6398054/7003618.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7610	8627	Oh, professor... just a moment.	1	77	da/1954/46672/3631734.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7611	53480	Tonight? No, no. No feathers.	1	631	en/1990/100475/6654473.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7612	45152	Where are you going?	1	88	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7613	58110	How do you know what I want?	1	1480	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7614	20314	Are you okay?	1	184	da/2012/1827578/5432150.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7615	13047	How many? = All of us. - Sorry, not enough room.	1	1506	da/1965/59113/4735341.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7616	59892	Nuclear peace for  years.	1	242	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7617	28458	Not exactly.	1	407	da/2017/6394858/6938437.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7618	48096	What should I be afraid?	1	298	en/1990/100440/5203875.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7619	62096	You're Bing Chow? !	1	48	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7620	375	It was the only game I could find where I wasn't holding markers on somebody.	1	101	en/1965/59037/5735869.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7621	50713	lt was Brennan. - How do you- l tailed him.	1	1881	en/1990/100442/5165018.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7622	49722	Sophia?	1	721	en/1990/100442/5165018.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7623	38528	What'd you just say?	1	164	en/1990/100260/5855803.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7624	46240	A quarter of a million dollars?	1	1656	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7625	10057	Why should I take the chance that I lose it?	1	215	da/1954/46754/4074775.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7626	29528	Frankly, I don't recall a time when a witness has refused to testify in this fashion.	1	1048	da/2017/6398054/7003618.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7627	27749	The woman that let her in swears your secretary told her she was with the National Transportation Safety Board.	1	292	da/2015/4434386/6733261.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7628	12286	I never thought of that, sir.	1	849	da/1954/46816/4447181.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7629	14569	That's what comes of teaching science by TV.	1	523	da/1965/59260/6777980.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7630	19404	Hey! What's up?	1	678	da/2012/1822302/5998267.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7631	13850	What's weak about wanting?	1	805	da/1965/59170/3085625.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7632	47097	I would like to proudly present the newest member of the Healy family, Junior!	1	552	en/1990/100419/3464474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7633	20186	Um, uh, push three?	1	46	da/2012/1827578/5432150.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7634	62103	You made a mistake I'm not Bing Chow!	1	58	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7635	29862	Holy shit!	1	149	da/2017/6400614/6981474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7636	47964	Spoil what?	1	147	en/1990/100440/5203875.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7637	45430	Wow. - I missed that one.	1	497	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7638	53049	Oh, it was just...	1	867	en/1990/100469/6936851.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7639	11622	That's darn cordial of you.	1	154	da/1954/46816/4447181.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
7640	30004	I don't know what caused this great interest in us?	1	296	da/2017/6400614/6981474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_sur.txt	
